"Day.of.the.year","Start.Time.hr.using.military.time","End.Time.hr.using.military.time","Duration.hr","Duration.min","Activity.Code","Diary.category","PUCID.productype","sheds.id.refined","PUCID.PT.description","Personal.or.Communal","Clusters","Indoor.outdoor","periodicity","dur.actural","dur.theory.combine","new.cluster.PUC","new.cluster.name","fni.list","freq.list","agg.fold.list","freq.float","flag","household.index","person.index","person.gender","person.age","use.ht","use.act","use.mass","Primary.person"
247,22.760433580994,22.9156094940947,0.155,9.311,-2,"adult_work","CP.1200.040","CP.1200.040.099.F","laundry and fabric treatment , fabric protectant","Communal","Laundry","I",1440,NA,1.705,"CP.1200.020.099.F CP.1200.070.099.F CP.1200.030.099.F CP.1200.040.099.F","Laundry--thlhaqis","1","1",1,1,42,31,1,"M",41,9.311,0,21.012,1
247,22.9156094940947,23.3567836767871,0.441,26.47,-2,"adult_work","AC.0500.020","AC.0500.020.099.F","general arts and crafts supplies , arts and crafts cleaner","Personal","","I",2946.765,NA,0.441,NA,NA,"1","1",1,0.489,42,31,1,"M",41,6.47,20,52.468,1
247,23.3567836767871,23.55,0.193,11.593,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
247,23.55,24,0.45,27,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,0,8.51666666666667,8.517,511,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,8.51666666666667,8.9,0.383,23,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,8.9,8.92466043550067,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
248,8.92466043550067,8.97913088499367,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
248,8.97913088499367,8.99761945416899,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
248,8.99761945416899,9.05180051656979,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.054,"PC.0500.040.099.F","Bathing--vektwzzp","3","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
248,9.05180051656979,9.3,0.248,14.892,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,9.3,9.5,0.2,12,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,9.5,11.55,2.05,123,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,11.55,12.35,0.8,48,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,12.35,17.2333333333333,4.883,293,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,17.2333333333333,17.5333333333333,0.3,18,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,17.5333333333333,17.557993768834,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
248,17.557993768834,17.5826542043347,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
248,17.5826542043347,17.6371246538277,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
248,17.6371246538277,17.655613223003,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
248,17.655613223003,17.7097942854038,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.054,"PC.0500.040.099.F","Bathing--vektwzzp","3","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
248,17.7097942854038,17.7551224077116,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--qhodzrlw","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
248,17.7551224077116,17.8522878833249,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
248,17.8522878833249,17.8878893465989,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
248,17.8878893465989,19.2166666666667,1.329,79.727,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,19.2166666666667,19.7833333333333,0.567,34,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,19.7833333333333,19.807993768834,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"3","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
248,19.807993768834,19.862464218327,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
248,19.862464218327,19.8809527875023,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
248,19.8809527875023,19.9351338499031,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.054,"PC.0500.040.099.F","Bathing--vektwzzp","3","3",1,3.008,42,31,1,"M",41,3.251,0,0.529,1
248,19.9351338499031,19.980461972211,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--qhodzrlw","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
248,19.980461972211,20.0210140877421,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"2","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
248,20.0210140877421,20.1181795633554,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
248,20.1181795633554,20.1537810266294,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
248,20.1537810266294,20.4442380973131,0.29,17.427,-2,"adult_work","CP.0700.040","CP.0700.040.099.F","general household cleaning , surface cleaner","Communal","","I",1440,NA,0.29,NA,NA,"2","1",1,1,42,31,1,"M",41,17.427,0,22.526,1
248,20.4442380973131,20.4811963182437,0.037,2.217,-2,"adult_work","PC.1000.010","PC.1000.010.099.F","deodorant , deodorant","Personal","","I",1440,NA,0.037,NA,NA,"3","1",1,1,42,31,1,"M",41,2.217,0,3.508,1
248,20.4811963182437,20.542286515827,0.061,3.665,-2,"adult_work","PC.1100.020","PC.1100.020.050.F","eye care and contacts , contact care","Personal","","I",1440,NA,0.061,NA,NA,"3","1",1,1,42,31,1,"M",41,3.665,0,5.691,1
248,20.542286515827,20.6082318926748,0.066,3.957,-2,"adult_work","PC.1200.010","PC.1200.010.099.F","facial cleansing and moisturizing , face cleansing wipes","Personal","","I",1440,NA,0.066,NA,NA,"3","1",1,1,42,31,1,"M",41,3.957,0,3.807,1
248,20.6082318926748,20.6520912427667,0.044,2.632,-2,"adult_work","PC.1700.010","PC.1700.010.099.F","general moisturizing , hand/body lotion","Personal","","I",1440,NA,0.044,NA,NA,"3","1",1,1,42,31,1,"M",41,2.632,0,4.833,1
248,20.6520912427667,21.0485631589822,0.396,23.788,-2,"adult_work","CP.0200.010","CP.0200.010.099.F","bathroom , bathroom cleaner","Communal","","I",5065.545,NA,0.396,NA,NA,"2","1",1,0.284,42,31,1,"M",41,23.788,0,53.37,1
248,21.0485631589822,21.1538039196996,0.105,6.314,-2,"adult_work","PE.0400.030","PE.0400.030.099.F","insecticide , insecticide - interior ","Communal","","I",18562.222,NA,0.105,NA,NA,"1","1",1,0.078,42,31,1,"M",41,6.314,0,51.997,1
248,21.1538039196996,23.85,2.696,161.772,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
248,23.85,24,0.15,9,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,0,8.43333333333334,8.433,506,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,8.43333333333333,8.68333333333333,0.25,15,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,8.68333333333333,11.4,2.717,163,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,11.4,12.05,0.65,39,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,12.05,17.3833333333333,5.333,320,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,17.3833333333333,17.6333333333333,0.25,15,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,17.6333333333333,17.657993768834,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
249,17.657993768834,17.6826542043347,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
249,17.6826542043347,17.7073146398353,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
249,17.7073146398353,17.7617850893283,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
249,17.7617850893283,17.8162555388213,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
249,17.8162555388213,17.8347441079967,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
249,17.8347441079967,17.853232677172,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
249,17.853232677172,17.9074137395728,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
249,17.9074137395728,17.937400983363,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
249,17.937400983363,17.9796613592333,0.042,2.536,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,2.536,0,11.776,1
249,17.9796613592333,18.0338424216341,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
249,18.0338424216341,18.0638296654243,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
249,18.0638296654243,18.1060900412946,0.042,2.536,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,2.536,0,11.776,1
249,18.1060900412946,18.1514181636024,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--lhfaiaaf","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
249,18.1514181636024,18.2485836392157,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
249,18.2485836392157,18.2841851024897,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
249,18.2841851024897,18.375911945586,0.092,5.504,-2,"adult_work","PE.0400.010","PE.0400.010.050.F","insecticide , insecticide ","Communal","Other Outdoor","O",16150.433,NA,0.092,"PE.0400.010.050.F","Other Outdoor--jetpxssx","2","1",1,0.089,42,31,1,"M",41,5.504,0,18.566,1
249,18.375911945586,19.3333333333333,0.957,57.445,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,19.3333333333333,19.9,0.567,34,4,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
249,19.9,19.9246604355007,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
249,19.9246604355007,19.9493208710013,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
249,19.9493208710013,19.973981306502,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"2","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
249,19.973981306502,20.028451755995,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
249,20.028451755995,20.082922205488,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"2","3",1,3.008,204,31,1,"M",41,3.268,0,1.123,1
249,20.082922205488,20.1014107746633,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
249,20.1014107746633,20.1198993438387,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"2","3",1,3.008,204,31,1,"M",41,1.109,0,1.595,1
249,20.1198993438387,20.1740804062395,0.054,3.251,-2,"adult_work","PC.0500.040","PC.0500.040.099.F","body hygiene , body wipes","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,3.251,0,0.529,1
249,20.1740804062395,20.2040676500297,0.03,1.799,-2,"adult_work","PC.2000.200","PC.2000.200.099.F","hair styling and care , shampoo - dandruff","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,1.799,0,10.093,1
249,20.2040676500297,20.2463280258999,0.042,2.536,-2,"adult_work","PC.2000.210","PC.2000.210.099.F","hair styling and care , shampoo","Personal","Bathing","I",478.685,NA,0.126,"PC.0500.040.099.F PC.2000.200.099.F PC.2000.210.099.F","Bathing--dgqnakvz","2","3",1,3.008,204,31,1,"M",41,2.536,0,11.776,1
249,20.2463280258999,20.2916561482078,0.045,2.72,-2,"adult_work","PC.0900.070","PC.0900.070.051.F","dental care , toothpaste","Personal","Teeth care","I",728,NA,0.045,"PC.0900.070.051.F","Teeth care--lhfaiaaf","2","2",1,1.978,42,31,1,"M",41,2.72,0,2.077,1
249,20.2916561482078,20.3322082637389,0.041,2.433,-2,"adult_work","PC.0100.030","PC.0100.030.099.F","acne treatment , face wash","Personal","","I",960,NA,0.041,NA,NA,"2","1",1,1.5,42,31,1,"M",41,2.433,0,10.515,1
249,20.3322082637389,20.4293737393522,0.097,5.83,-2,"adult_work","PC.1200.040","PC.1200.040.099.F","facial cleansing and moisturizing , face scrub","Personal","","I",960,NA,0.097,NA,NA,"2","2",1,1.5,42,31,1,"M",41,5.83,0,7.177,1
249,20.4293737393522,20.4649752026262,0.036,2.136,-2,"adult_work","PC.2300.080","PC.2300.080.099.F","make-up and related , lip balm","Personal","","I",970.667,NA,0.036,NA,NA,"2","2",1,1.484,42,31,1,"M",41,2.136,0,1.562,1
249,20.4649752026262,20.8909992873121,0.426,25.561,-2,"adult_work","AC.0700.020","AC.0700.020.099.F","home office , pens and markers","Personal","","I",1440,NA,0.426,NA,NA,"2","1",1,1,42,31,1,"M",41,25.561,0,0.017,1
249,20.8909992873121,21.9185991630677,1.028,61.656,-2,"adult_work","CP.1200.020","CP.1200.020.099.F","laundry and fabric treatment , dryer sheets","Communal","Laundry","I",1440,NA,1.669,"CP.1200.020.099.F CP.1200.070.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--pfikndzm","1","1",1,1,42,31,1,"M",41,1.656,60,203.666,1
249,21.9185991630677,22.1406036488476,0.222,13.32,-2,"adult_work","CP.1200.070","CP.1200.070.099.F","laundry and fabric treatment , laundry fragrance","Communal","Laundry","I",1440,NA,1.669,"CP.1200.020.099.F CP.1200.070.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--pfikndzm","1","1",1,1,42,31,1,"M",41,3.32,10,6.42,1
249,22.1406036488476,22.440431229859,0.3,17.99,-2,"adult_work","CP.1200.030","CP.1200.030.099.F","laundry and fabric treatment , fabric deodorizer","Communal","Laundry","I",1440,NA,1.669,"CP.1200.020.099.F CP.1200.070.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--pfikndzm","1","1",1,1,42,31,1,"M",41,17.99,0,47.822,1
249,22.440431229859,22.5604025255207,0.12,7.198,-2,"adult_work","CP.1200.050","CP.1200.050.099.F","laundry and fabric treatment , fabric softener","Communal","Laundry","I",1440,NA,1.669,"CP.1200.020.099.F CP.1200.070.099.F CP.1200.030.099.F CP.1200.050.099.F","Laundry--pfikndzm","1","1",1,1,42,31,1,"M",41,7.198,0,117.754,1
249,22.5604025255207,22.6995162853228,0.139,8.347,-2,"adult_work","PC.2000.080","PC.2000.080.099.F","hair styling and care , ethnic hair care","Personal","Hair treatment","I",1747.2,NA,0.376,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.090.099.F","Hair treatment--nkgxenpf","2","1",1,0.824,42,31,1,"M",41,8.347,0,12.923,1
249,22.6995162853228,22.7481954782648,0.049,2.921,-2,"adult_work","PC.2000.100","PC.2000.100.050.F","hair styling and care , hair conditioner - leave-in","Personal","Hair treatment","I",1747.2,NA,0.376,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.090.099.F","Hair treatment--nkgxenpf","2","1",1,0.824,42,31,1,"M",41,2.921,0,12.286,1
249,22.7481954782648,22.9367618543448,0.189,11.314,-2,"adult_work","PC.2000.090","PC.2000.090.099.F","hair styling and care , hair conditioner","Personal","Hair treatment","I",1747.2,NA,0.376,"PC.2000.080.099.F PC.2000.100.050.F PC.2000.090.099.F","Hair treatment--nkgxenpf","2","1",1,0.824,42,31,1,"M",41,11.314,0,49.204,1
249,22.9367618543448,23.0286626513287,0.092,5.514,-2,"adult_work","EL.0300.060","EL.0300.060.099.F","computers and accessories/supplies , printer toner","Communal","","I",5105.702,NA,0.092,NA,NA,"2","1",1,0.282,42,31,1,"M",41,5.514,0,0.875,1
249,23.0286626513287,24,0.971,58.28,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,0,7.81666666666667,7.817,469,6,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,7.81666666666667,7.84132710216734,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"4","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
250,7.84132710216734,8.78333333333333,0.942,56.52,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,8.78333333333333,9.03333333333333,0.25,15,3,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,9.03333333333333,9.05799376883401,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"4","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
250,9.05799376883401,9.08265420433468,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"4","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
250,9.08265420433468,9.13712465382767,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
250,9.13712465382767,9.155613223003,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
250,9.155613223003,9.45,0.294,17.663,-1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,9.45,9.7,0.25,15,2,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,9.7,11.5166666666667,1.817,109,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,11.5166666666667,12.2666666666667,0.75,45,5,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,12.2666666666667,17.45,5.183,311,7,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,17.45,17.7166666666667,0.267,16,1,"adult_work",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,1,"M",41,NA,NA,NA,1
250,17.7166666666667,17.7413271021673,0.025,1.48,-2,"adult_work","PC.0500.060","PC.0500.060.099.F","body hygiene , hand soap","Personal","","I",291.2,NA,0.025,NA,NA,"4","5",1,4.945,204,31,1,"M",41,1.48,0,0.43,1
250,17.7413271021673,17.7957975516603,0.054,3.268,-2,"adult_work","PC.0500.010","PC.0500.010.099.F","body hygiene , bar soap","Personal","","I",478.685,NA,0.054,NA,NA,"3","3",1,3.008,42,31,1,"M",41,3.268,0,1.123,1
250,17.7957975516603,17.8142861208357,0.018,1.109,-2,"adult_work","PC.0500.070","PC.0500.070.099.F","body hygiene , hand wipes","Personal","","I",478.685,NA,0.018,NA,NA,"3","3",1,3.008,42,31,1,"M",41,1.109,0,1.595,1
